Day,Month,Hour,League_Rank_1,League_Rank_2,Total_teams,Games_played_1,Games_played_2,Points_1,Points_2,Max_points,Min_points,Won_1,Draw_1,Lost_1,Won_2,Draw_2,Lost_2,Goals_Scored_1,Goals_Scored_2,Goals_Rec_1,Goal_Rec_2,Win_Perc_1,Win_Perc_2,Draw_Perc_1,Draw_Perc_2,Avrage_FT_Goal,Average_HT_Goal,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Result
5,8,17,9,16,16,17,17,24,7,36,7,6,6,5,1,4,12,22,15,28,37,31,24,31,47,2.5,1.33,0,0,0,1,0,0,0,Draw
5,8,13,5,8,10,3,3,6,3,7,0,2,0,1,1,0,2,4,4,3,5,69,41,11,11,3.0,1.0,0,0,0,1,0,0,0,Home
5,8,11,12,11,18,20,20,26,27,44,16,6,8,6,7,6,7,20,24,20,31,41,20,14,41,1.66,0.5,0,0,0,1,0,0,0,Home
5,8,10,18,16,18,19,20,13,20,45,13,3,4,12,5,5,10,18,19,36,28,35,7,11,14,4.83,2.66,0,0,0,1,0,0,0,Home
4,8,17,14,13,16,1,1,0,0,4,0,0,0,1,0,0,1,2,0,5,1,20,20,17,17,3.16,1.66,0,0,1,0,0,0,0,Away
2,8,17,5,15,16,1,1,1,0,3,0,0,1,0,0,0,1,1,0,1,1,31,31,17,11,2.0,0.83,0,0,0,0,1,0,0,Away
1,8,11,10,17,18,17,18,24,15,41,10,7,3,7,3,6,9,24,15,22,23,55,14,16,11,2.83,1.33,0,0,0,0,0,0,1,Draw
1,8,11,11,16,18,18,18,24,16,41,10,6,6,6,4,4,10,18,16,18,26,48,27,11,12,2.5,1.16,0,0,0,0,0,0,1,Home
1,8,11,10,18,18,19,18,26,13,42,13,7,5,7,3,4,11,22,17,30,33,41,14,14,11,2.33,0.83,0,0,0,0,0,0,1,Away
1,8,11,7,2,18,18,18,26,34,41,10,7,5,6,10,4,4,24,27,22,16,55,48,19,13,2.66,1.0,0,0,0,0,0,0,1,Away
1,8,23,2,8,16,10,10,17,13,18,3,5,2,3,4,1,5,14,10,12,14,39,63,47,16,1.16,0.5,0,0,0,0,0,0,1,Home
31,8,17,12,16,16,6,6,6,2,14,2,1,3,2,0,2,4,6,3,9,10,16,47,47,24,2.16,0.33,1,0,0,0,0,0,0,Draw
31,8,2,12,5,12,5,5,2,8,14,2,0,2,3,2,2,1,5,5,9,3,77,55,15,15,3.16,1.33,1,0,0,0,0,0,0,Away
30,8,15,4,1,16,5,5,8,12,12,1,2,2,1,4,0,1,6,7,5,3,33,77,19,18,2.66,1.16,0,0,0,0,1,0,0,Away
30,8,1,3,1,3,3,2,1,6,6,1,0,1,2,2,0,0,1,4,5,0,55,41,35,35,3.16,1.83,0,0,0,0,1,0,0,Draw
29,8,23,16,13,20,19,19,21,24,45,15,5,6,8,6,6,7,22,25,20,28,25,37,37,25,2.5,1.0,0,0,0,0,0,0,1,Home
27,8,18,10,9,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,77,16,17,2.33,1.0,0,1,0,0,0,0,0,Home
26,8,17,7,8,10,3,4,3,2,13,1,1,0,2,0,2,2,3,3,10,8,61,37,13,16,4.0,1.0,0,0,0,1,0,0,0,Draw
26,8,16,8,6,12,4,4,3,7,15,2,1,0,3,2,1,1,6,4,8,4,73,85,18,13,3.16,1.66,0,0,0,1,0,0,0,Away
26,8,20,9,3,20,21,21,26,41,45,15,7,5,9,12,5,4,20,30,24,15,55,49,30,30,2.16,0.66,0,0,0,1,0,0,0,Draw
26,8,12,12,4,12,2,2,0,4,9,0,0,0,2,1,1,0,0,3,4,1,33,66,11,22,2.5,0.83,0,0,0,1,0,0,0,Draw
26,8,11,12,5,12,25,25,19,36,60,19,4,7,14,10,6,9,28,30,49,29,11,33,11,22,3.0,1.16,0,0,0,1,0,0,0,Home
26,8,15,3,10,10,4,4,7,3,15,3,2,1,1,1,0,3,7,7,7,9,69,55,16,11,3.0,1.16,0,0,0,1,0,0,0,Away
26,8,0,12,15,23,25,25,34,30,54,17,10,4,11,7,9,9,34,38,39,40,59,34,0,42,4.16,1.16,0,0,0,1,0,0,0,Home
25,8,17,15,4,16,5,5,2,11,12,2,0,2,3,3,2,0,1,6,7,1,46,37,13,14,2.66,1.66,0,0,1,0,0,0,0,Away
25,8,23,10,14,18,7,7,8,7,16,2,2,2,3,2,1,4,6,7,6,11,35,35,35,41,3.83,1.5,0,0,1,0,0,0,0,Home
25,8,16,6,5,16,20,20,33,35,43,14,10,3,7,11,2,7,29,30,23,29,63,31,24,31,4.16,1.5,0,0,1,0,0,0,0,Home
25,8,1,20,16,26,1,2,1,2,6,0,0,1,0,0,2,0,2,3,2,3,69,41,14,13,1.83,0.83,0,0,1,0,0,0,0,Away
25,8,19,7,6,16,4,4,8,8,12,0,2,2,0,2,2,0,3,6,1,3,73,37,11,19,1.83,0.66,0,0,1,0,0,0,0,Home
25,8,17,8,12,16,19,19,26,20,41,11,8,2,9,4,8,7,28,21,27,24,47,16,8,63,3.0,1.16,0,0,1,0,0,0,0,Away
25,8,11,8,11,12,24,25,31,20,59,19,8,7,9,4,8,13,28,36,29,54,44,11,8,18,2.16,1.0,0,0,1,0,0,0,0,Draw
25,8,11,11,7,18,22,22,28,35,49,21,8,4,10,9,8,5,30,30,31,27,41,62,35,27,2.33,1.16,0,0,1,0,0,0,0,Away
24,8,2,17,4,23,24,24,27,45,51,17,7,6,11,13,6,5,40,39,36,30,27,37,18,18,2.5,1.16,1,0,0,0,0,0,0,Draw
24,8,16,11,5,16,18,17,16,30,44,11,3,7,8,9,3,5,18,19,22,13,63,31,8,24,1.0,0.5,1,0,0,0,0,0,0,Draw
24,8,2,2,5,16,13,13,24,21,29,4,7,3,3,5,6,2,22,17,14,13,55,31,39,47,1.33,0.16,1,0,0,0,0,0,0,Away
24,8,12,2,4,16,4,4,9,7,10,0,3,0,1,2,1,1,3,8,1,6,22,22,12,15,3.66,1.16,1,0,0,0,0,0,0,Away
24,8,16,3,10,16,4,4,8,5,9,1,2,2,0,1,2,1,8,2,2,4,22,22,35,31,2.16,1.0,1,0,0,0,0,0,0,Draw
24,8,19,8,10,16,5,5,8,6,12,2,2,2,1,1,3,1,7,4,6,4,27,18,19,11,2.16,0.83,1,0,0,0,0,0,0,Home
24,8,19,17,15,20,1,1,0,0,3,0,0,0,1,0,0,1,1,1,2,2,73,37,15,17,4.83,1.16,1,0,0,0,0,0,0,Home
24,8,19,2,6,20,1,1,3,3,3,0,1,0,0,1,0,0,2,2,0,1,55,55,25,30,3.5,1.5,1,0,0,0,0,0,0,Home
24,8,19,8,9,16,4,4,6,5,12,0,2,0,2,1,2,1,6,8,9,6,55,69,16,17,4.66,2.0,1,0,0,0,0,0,0,Home
24,8,15,7,12,18,3,3,4,3,7,1,1,1,1,1,0,2,4,5,3,4,20,27,8,14,3.16,1.33,1,0,0,0,0,0,0,Away
23,8,1,1,7,18,6,6,16,10,16,2,5,1,0,3,1,2,10,10,1,6,35,75,16,12,1.33,0.66,0,0,0,0,1,0,0,Home
23,8,1,16,10,20,20,20,20,25,42,15,5,5,10,7,4,9,19,20,32,24,49,13,30,25,4.16,2.5,0,0,0,0,1,0,0,Away
23,8,3,12,17,18,5,5,6,4,13,2,2,0,3,1,1,3,5,4,6,9,48,14,35,27,2.0,0.83,0,0,0,0,1,0,0,Home
22,8,11,7,6,12,24,24,32,33,56,17,8,8,8,9,6,9,30,29,28,29,44,11,12,11,2.66,1.16,0,0,0,0,0,0,1,Away
21,8,1,15,10,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68,49,25,18,2.0,1.16,0,0,0,0,0,1,0,Home
20,8,16,9,7,12,23,21,23,31,50,17,6,5,12,8,7,6,21,25,27,26,33,33,33,22,2.33,0.33,0,1,0,0,0,0,0,Away
20,8,16,5,2,12,22,23,35,42,50,17,8,11,3,12,6,5,23,30,17,16,44,33,33,55,1.66,1.0,0,1,0,0,0,0,0,Away
20,8,23,17,2,20,4,4,2,12,13,0,0,2,2,4,0,0,3,7,6,0,42,37,18,11,1.83,0.5,0,1,0,0,0,0,0,Away
20,8,22,10,12,12,5,5,5,4,13,4,1,2,2,0,4,1,6,6,9,8,22,33,44,33,1.83,0.16,0,1,0,0,0,0,0,Home
20,8,21,25,6,26,0,1,0,3,6,0,0,0,0,1,0,0,0,1,0,0,110,110,13,18,1.66,0.5,0,1,0,0,0,0,0,Draw
19,8,0,12,2,20,5,5,5,10,12,0,1,2,2,3,1,1,5,8,7,2,25,55,30,30,3.0,1.83,0,0,0,1,0,0,0,Home
19,8,19,7,1,10,5,5,5,13,13,3,1,2,2,4,1,0,6,18,7,2,96,55,17,15,2.66,1.33,0,0,0,1,0,0,0,Away
19,8,17,13,3,16,18,18,15,34,38,10,3,6,9,10,4,4,18,30,29,21,31,55,47,0,2.66,1.5,0,0,0,1,0,0,0,Draw
19,8,16,4,12,12,3,3,6,1,12,1,2,0,1,0,1,2,6,4,6,6,33,22,33,22,2.0,1.0,0,0,0,1,0,0,0,Draw
19,8,14,9,14,16,18,18,23,15,40,12,5,8,5,3,6,9,26,23,25,33,16,24,47,39,4.0,2.0,0,0,0,1,0,0,0,Away
19,8,14,13,4,16,17,17,16,32,39,12,4,4,9,9,5,3,15,27,22,17,24,63,47,39,3.16,1.5,0,0,0,1,0,0,0,Away
19,8,13,1,3,12,3,3,9,5,9,1,3,0,0,1,2,0,9,2,2,0,40,30,18,16,3.66,1.16,0,0,0,1,0,0,0,Home
18,8,18,17,2,18,1,1,0,3,6,0,0,0,1,1,0,0,0,4,2,0,27,90,11,-11,3.5,1.33,0,0,1,0,0,0,0,Away
18,8,17,18,7,18,1,1,0,3,6,0,0,0,1,1,0,0,0,1,4,0,110,55,15,12,2.83,1.0,0,0,1,0,0,0,0,Away
18,8,20,10,4,10,3,3,1,7,10,1,0,1,2,2,1,0,1,6,7,1,14,41,14,9,1.16,0.5,0,0,1,0,0,0,0,Away
18,8,19,1,11,16,3,2,9,3,9,0,3,0,0,1,0,1,7,1,1,2,31,31,17,14,2.16,0.83,0,0,1,0,0,0,0,Away
18,8,19,3,8,10,4,4,6,4,10,3,2,0,2,1,1,2,8,5,10,11,14,41,18,9,3.16,1.5,0,0,1,0,0,0,0,Home
18,8,16,1,9,12,21,21,44,26,44,18,13,5,3,6,8,7,32,21,12,24,55,18,37,55,3.0,1.16,0,0,1,0,0,0,0,Home
18,8,19,18,1,18,2,2,0,6,6,0,0,0,2,2,0,0,1,5,4,3,55,41,14,41,2.33,0.5,0,0,1,0,0,0,0,Draw
18,8,16,9,8,16,4,4,5,6,12,0,1,2,1,2,0,2,4,5,4,6,31,47,24,31,2.33,1.16,0,0,1,0,0,0,0,Draw
18,8,16,1,9,12,4,4,12,2,12,0,4,0,0,0,2,2,13,3,3,6,55,55,9,48,2.5,1.0,0,0,1,0,0,0,0,Draw
17,8,17,1,7,16,6,5,18,5,18,0,6,0,0,1,2,2,12,6,6,7,71,39,8,8,2.33,1.0,1,0,0,0,0,0,0,Home
17,8,15,2,11,14,5,5,10,3,12,0,3,1,1,1,0,4,13,4,5,7,64,37,27,18,1.66,0.83,1,0,0,0,0,0,0,Home
16,8,2,10,7,12,3,3,2,4,7,0,0,2,1,1,1,1,1,3,2,3,33,33,33,33,2.16,1.16,0,0,0,0,1,0,0,Home
16,8,2,8,7,11,3,3,2,3,7,0,0,2,1,0,3,0,1,2,4,2,27,14,69,55,3.0,1.16,0,0,0,0,1,0,0,Draw
16,8,2,6,13,16,12,12,18,12,28,4,5,3,4,2,6,4,18,12,13,17,27,27,13,14,3.5,1.33,0,0,0,0,1,0,0,Away
16,8,3,9,10,23,23,24,36,35,48,16,10,6,7,10,5,9,45,34,39,41,48,41,17,8,4.33,1.66,0,0,0,0,1,0,0,Home
14,8,1,7,10,12,3,3,4,3,10,1,1,1,1,1,0,2,4,2,5,4,88,22,13,19,1.33,0.66,0,0,0,0,0,1,0,Draw
14,8,21,1,9,16,12,12,27,16,27,4,8,3,1,4,4,4,24,15,5,13,82,55,31,39,2.0,1.16,0,0,0,0,0,1,0,Draw
13,8,21,10,6,16,11,11,16,18,27,4,4,4,3,5,3,3,9,16,11,14,47,47,39,24,2.66,1.16,0,1,0,0,0,0,0,Draw
12,8,20,13,1,20,17,17,20,35,35,14,5,5,7,10,5,2,18,27,24,15,13,55,25,37,1.33,1.0,0,0,0,1,0,0,0,Away
12,8,2,13,2,16,11,10,11,19,24,4,2,5,4,6,1,3,11,19,16,12,22,33,14,8,2.5,1.0,0,0,0,1,0,0,0,Draw
12,8,1,6,9,18,3,3,6,4,9,0,2,0,1,1,1,1,3,5,1,4,55,48,35,14,1.33,0.16,0,0,0,1,0,0,0,Away
12,8,17,4,10,10,2,2,6,1,7,1,2,0,0,0,1,1,7,1,3,4,55,27,27,27,2.5,0.83,0,0,0,1,0,0,0,Home
12,8,15,12,11,12,21,21,19,19,54,19,4,7,10,5,4,12,17,19,31,31,11,22,22,33,1.66,0.5,0,0,0,1,0,0,0,Home
12,8,0,12,3,12,3,3,0,6,10,0,0,0,3,2,0,1,1,7,5,2,44,55,44,22,2.5,1.0,0,0,0,1,0,0,0,Home
12,8,16,2,10,12,22,21,39,18,49,16,11,6,5,5,3,13,29,23,16,41,44,33,33,0,2.83,1.16,0,0,0,1,0,0,0,Home
12,8,16,10,7,12,3,3,1,4,12,0,0,1,2,1,1,1,2,3,5,4,33,33,44,33,4.33,2.0,0,0,0,1,0,0,0,Draw
12,8,16,4,2,12,2,2,4,6,9,1,1,1,0,2,0,0,4,6,3,4,14,41,18,19,4.5,2.83,0,0,0,1,0,0,0,Home
12,8,15,5,16,20,17,17,27,18,35,13,8,3,6,4,6,7,30,17,25,20,49,42,30,49,2.83,1.16,0,0,0,1,0,0,0,Home
11,8,10,8,2,14,23,23,28,54,60,5,8,4,11,18,0,5,34,88,50,27,55,92,14,35,5.16,2.83,0,0,1,0,0,0,0,Away
11,8,9,2,6,16,2,2,6,4,9,0,2,0,0,1,1,0,5,3,0,2,27,27,18,11,4.5,2.0,0,0,1,0,0,0,0,Away
11,8,10,16,22,22,27,26,32,19,53,19,9,5,13,5,4,17,34,20,38,38,44,16,11,9,2.0,0.83,0,0,1,0,0,0,0,Away
11,8,1,13,15,18,3,3,3,1,9,0,1,0,2,0,1,2,2,2,6,6,41,35,14,12,3.16,1.66,0,0,1,0,0,0,0,Away
11,8,11,11,3,16,17,16,19,31,36,8,5,4,8,9,4,3,22,36,26,19,34,59,39,0,3.0,1.0,0,0,1,0,0,0,0,Home
10,8,18,6,8,14,4,4,6,5,10,1,2,0,2,1,2,1,6,6,8,6,71,31,15,12,3.5,2.0,1,0,0,0,0,0,0,Draw
10,8,9,11,1,18,20,20,26,35,35,18,8,2,10,10,5,5,30,31,33,19,41,62,7,27,2.66,0.33,1,0,0,0,0,0,0,Home
10,8,17,9,12,16,2,2,2,2,7,0,0,2,0,0,2,0,2,1,2,1,79,31,12,17,2.16,0.83,1,0,0,0,0,0,0,Home
10,8,19,10,5,10,3,3,0,6,7,0,0,0,3,2,0,1,2,6,11,4,27,41,14,41,3.5,1.66,1,0,0,0,0,0,0,Home
8,8,19,1,4,8,11,11,29,15,29,0,9,2,0,4,3,4,31,21,7,10,59,37,18,14,2.33,0.33,0,0,0,0,0,0,1,Home
6,8,22,14,1,14,4,4,1,12,12,1,0,1,3,4,0,0,4,14,13,4,27,73,9,9,3.66,1.83,0,1,0,0,0,0,0,Away
6,8,17,2,4,4,1,1,1,0,3,0,0,1,0,0,0,1,1,0,1,2,39,24,16,15,2.66,0.16,0,1,0,0,0,0,0,Home
5,8,9,6,14,18,18,18,29,22,35,18,8,5,5,6,4,8,25,12,23,17,55,20,35,35,2.0,0.66,0,0,0,1,0,0,0,Draw
5,8,12,10,2,18,25,25,35,53,62,13,10,5,10,16,5,4,26,48,29,27,35,62,48,27,2.0,0.83,0,0,0,1,0,0,0,Draw
5,8,18,12,2,12,1,2,0,6,7,0,0,0,1,2,0,0,1,7,4,1,110,110,16,9,3.0,1.33,0,0,0,1,0,0,0,Away
5,8,15,3,7,10,3,3,6,3,9,0,2,0,1,1,0,2,7,5,7,6,27,69,19,19,2.83,1.16,0,0,0,1,0,0,0,Home
4,8,12,6,1,14,15,15,26,33,33,4,6,8,1,10,3,2,33,33,19,16,82,55,27,55,3.33,1.33,0,0,1,0,0,0,0,Draw
4,8,23,6,10,18,3,3,6,3,9,0,2,0,1,1,0,2,6,3,6,3,20,35,27,27,3.0,1.66,0,0,1,0,0,0,0,Home
4,8,22,1,16,16,18,18,39,10,39,10,11,6,1,2,4,12,26,17,13,31,63,16,9,14,2.5,1.5,0,0,1,0,0,0,0,Home
4,8,21,9,5,12,3,3,2,4,6,0,0,2,1,1,1,1,6,4,8,5,22,66,9,15,3.16,1.16,0,0,1,0,0,0,0,Draw
4,8,20,1,5,10,17,17,30,21,30,17,9,3,5,6,3,8,25,18,21,23,41,55,14,14,2.83,0.83,0,0,1,0,0,0,0,Home
4,8,0,14,20,20,19,19,23,14,34,14,5,8,6,3,5,11,19,13,24,27,37,30,37,25,2.83,1.83,0,0,1,0,0,0,0,Draw
4,8,10,14,1,22,27,27,34,53,53,19,10,4,13,15,8,4,45,41,52,24,44,55,16,38,3.83,1.33,0,0,1,0,0,0,0,Away
4,8,19,1,7,12,2,2,6,1,6,0,2,0,0,0,1,1,8,4,2,5,44,44,12,15,3.0,1.83,0,0,1,0,0,0,0,Home
3,8,19,7,9,10,27,27,28,24,64,15,7,7,13,6,6,15,29,21,37,49,41,27,14,0,1.5,0.66,1,0,0,0,0,0,0,Home
1,8,2,13,11,16,9,9,8,11,16,3,1,5,3,2,5,2,9,14,14,14,31,31,55,24,2.5,0.83,0,0,0,0,0,0,1,Home
1,8,12,7,2,9,18,18,16,33,52,7,4,4,10,10,3,5,18,37,35,20,16,63,16,0,3.33,1.16,0,0,0,0,0,0,1,Home
1,8,15,7,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,27,41,20,1.83,0.83,0,0,0,0,0,0,1,Away
1,8,11,13,1,18,17,18,20,41,41,10,5,5,7,13,2,3,33,27,31,12,41,90,14,9,3.16,1.0,0,0,0,0,0,0,1,Away
1,8,11,14,6,18,18,17,20,27,41,10,6,2,10,7,6,4,22,21,28,19,20,41,20,35,1.66,1.0,0,0,0,0,0,0,1,Away
29,9,19,2,3,20,6,6,13,11,13,4,4,1,1,3,2,1,12,8,6,4,71,55,24,16,2.66,1.0,0,0,1,0,0,0,0,Draw
24,9,20,3,4,18,4,4,10,10,13,1,3,1,0,3,1,0,11,7,6,3,82,82,0,18,3.33,0.83,0,1,0,0,0,0,0,Home
23,9,11,4,14,18,6,6,11,6,15,3,3,2,1,1,3,2,13,5,8,8,80,50,0,40,3.33,1.83,0,0,0,1,0,0,0,Home
29,9,17,17,1,18,6,6,3,18,18,3,1,0,5,6,0,0,7,24,17,3,33,55,11,44,4.16,1.33,0,0,1,0,0,0,0,Away
29,9,18,2,1,10,9,9,14,27,27,6,4,2,3,9,0,0,19,30,12,6,33,110,22,0,3.5,1.66,0,0,1,0,0,0,0,Away
29,9,15,2,14,14,10,10,19,6,22,6,5,4,1,1,3,6,19,9,8,24,77,11,22,44,4.0,1.16,0,0,1,0,0,0,0,Home
28,9,20,3,11,18,5,5,12,5,14,1,4,0,1,1,2,2,15,5,5,5,92,37,0,37,1.33,0.66,1,0,0,0,0,0,0,Home
23,9,15,1,2,18,5,5,15,13,15,3,5,0,0,4,1,0,21,14,3,1,66,99,44,11,2.33,1.0,0,0,0,1,0,0,0,Home
15,9,19,2,16,18,4,4,10,3,15,2,3,1,0,1,0,3,11,2,1,7,73,27,18,64,2.66,0.66,0,0,1,0,0,0,0,Home
14,9,19,1,14,16,6,6,16,4,16,0,5,1,0,1,1,4,17,5,6,13,55,46,37,9,2.33,1.83,1,0,0,0,0,0,0,Home
30,9,14,3,7,18,7,7,16,9,21,3,5,1,1,2,3,2,16,10,9,9,99,33,0,33,3.5,1.5,0,0,0,1,0,0,0,Home
29,9,19,11,2,18,6,6,6,13,18,3,1,3,2,4,1,1,11,14,13,4,77,68,26,8,4.16,1.5,0,0,1,0,0,0,0,Away
29,9,19,1,10,16,8,8,22,9,22,4,7,1,0,2,3,3,23,9,7,13,47,31,47,31,3.33,1.0,0,0,1,0,0,0,0,Home
23,9,16,1,7,12,7,7,21,9,21,2,7,0,0,2,3,2,18,8,5,6,82,55,14,41,3.16,0.83,0,0,0,1,0,0,0,Home
14,9,17,8,7,16,6,6,8,9,16,3,2,2,2,2,3,1,4,8,4,4,61,25,37,25,3.83,1.5,1,0,0,0,0,0,0,Draw
30,9,19,12,1,18,6,6,6,16,16,1,1,3,2,5,1,0,4,14,6,6,20,90,50,20,2.83,1.16,0,0,0,1,0,0,0,Away
30,9,16,15,14,18,7,7,6,7,15,2,1,3,3,2,1,4,8,6,8,10,0,82,55,0,3.83,2.5,0,0,0,1,0,0,0,Home
30,9,15,3,7,16,24,24,44,37,57,13,13,5,6,10,7,7,44,41,26,28,47,47,24,24,1.83,0.5,0,0,0,1,0,0,0,Draw
30,9,14,7,5,10,8,8,9,12,27,6,2,3,3,3,3,2,11,14,14,17,25,49,13,25,2.66,1.33,0,0,0,1,0,0,0,Draw
30,9,12,5,14,18,6,6,11,6,18,3,3,2,1,2,0,4,15,5,6,9,70,20,11,20,3.83,1.5,0,0,0,1,0,0,0,Draw
26,9,19,1,5,10,8,8,24,11,24,6,8,0,0,3,2,3,28,12,5,14,110,73,0,0,4.0,1.83,0,0,0,0,0,0,1,Home
15,9,17,6,1,18,4,4,6,12,12,2,2,0,2,4,0,0,10,14,9,3,42,68,26,26,3.5,1.66,0,0,1,0,0,0,0,Away
2,9,20,7,12,18,3,3,6,4,10,1,2,0,1,1,1,1,10,4,5,5,90,62,7,7,2.33,1.33,0,0,0,1,0,0,0,Home
2,9,13,12,2,18,3,3,4,7,9,0,1,1,1,2,1,0,5,9,8,1,48,55,14,20,5.0,1.83,0,0,0,1,0,0,0,Home
2,9,12,5,6,12,3,3,6,5,12,0,2,0,1,1,2,0,4,6,2,4,66,66,22,33,3.66,1.83,0,0,0,1,0,0,0,Home
30,9,12,3,7,16,8,8,16,13,25,4,5,1,2,3,4,1,17,11,9,8,47,16,0,31,2.33,1.16,0,0,0,1,0,0,0,Draw
27,9,18,12,1,16,22,22,24,51,51,13,7,3,12,15,6,1,30,39,38,13,47,63,8,47,3.0,1.5,0,0,0,0,1,0,0,Away
24,9,16,13,4,16,7,7,7,13,22,5,2,1,4,4,1,2,2,11,9,6,18,73,37,0,2.66,0.5,0,1,0,0,0,0,0,Away
23,9,15,1,4,10,6,6,18,9,18,4,6,0,0,2,3,1,19,11,4,9,110,49,0,25,3.16,1.0,0,0,0,1,0,0,0,Home
23,9,19,1,8,16,22,22,49,32,49,13,15,4,3,9,5,8,40,38,18,30,71,39,24,39,3.16,1.16,0,0,0,1,0,0,0,Home
23,9,16,4,10,16,21,21,40,28,48,13,12,4,5,8,4,9,39,21,23,21,47,39,31,24,2.66,1.0,0,0,0,1,0,0,0,Home
23,9,15,1,8,14,9,9,19,12,19,6,6,1,2,3,3,3,19,11,9,7,90,30,0,50,2.33,1.16,0,0,0,1,0,0,0,Home
16,9,19,3,11,16,6,6,13,7,19,0,4,1,1,1,4,1,15,7,8,7,66,11,11,44,3.0,0.66,0,0,0,1,0,0,0,Away
14,9,19,11,2,12,4,4,3,9,12,0,1,0,3,3,0,1,3,5,9,2,37,92,0,18,3.16,1.33,1,0,0,0,0,0,0,Draw
11,9,0,6,14,20,23,22,38,27,49,16,11,5,7,7,6,9,38,25,28,22,49,42,18,30,1.66,0.66,0,0,0,0,0,1,0,Home
2,9,18,14,3,18,3,3,3,7,10,1,1,0,2,2,1,0,5,6,7,3,37,110,9,16,3.66,1.33,0,0,0,1,0,0,0,Away
1,9,18,6,1,10,5,5,6,15,15,4,2,0,3,5,0,0,11,16,9,4,41,110,0,0,2.33,1.16,0,0,1,0,0,0,0,Away
30,9,13,2,11,16,8,8,16,10,22,5,5,1,2,2,4,2,14,9,6,6,60,50,20,30,2.5,1.33,0,0,0,1,0,0,0,Home
30,9,17,5,1,16,5,5,12,13,13,0,4,0,1,5,0,0,9,8,2,1,66,88,44,0,2.16,0.5,0,0,0,1,0,0,0,Away
30,9,12,6,5,12,6,6,11,11,19,3,3,2,1,3,2,1,6,15,4,6,41,55,41,27,2.33,1.33,0,0,0,1,0,0,0,Home
30,9,11,15,1,16,8,8,6,22,22,5,2,0,6,7,1,0,4,17,14,5,11,60,20,30,2.66,1.33,0,0,0,1,0,0,0,Home
26,9,19,3,6,10,8,8,12,9,24,6,3,3,2,3,0,5,14,11,17,13,61,61,25,25,2.83,1.16,0,0,0,0,0,0,1,Home
24,9,17,13,3,16,3,3,1,9,10,0,0,1,2,3,0,0,2,8,7,1,31,47,31,47,3.0,1.16,0,1,0,0,0,0,0,Away
23,9,17,4,8,16,7,7,13,12,19,4,4,1,2,3,3,1,15,10,8,6,41,82,14,14,2.5,1.33,0,0,0,1,0,0,0,Home
23,9,15,6,7,12,5,5,8,8,16,0,2,2,1,2,2,1,10,5,5,5,55,22,22,33,3.66,1.66,0,0,0,1,0,0,0,Home
23,9,14,1,11,16,7,7,19,9,19,5,6,1,0,2,3,2,12,5,2,5,50,40,50,20,1.66,0.5,0,0,0,1,0,0,0,Home
2,9,13,6,3,18,3,3,5,7,9,0,1,2,0,2,1,0,6,7,2,1,48,96,35,7,2.5,0.83,0,0,0,1,0,0,0,Away
2,9,17,1,2,16,6,6,16,14,16,3,5,1,0,4,2,0,10,5,1,1,61,73,11,16,5.0,2.5,0,0,0,1,0,0,0,Draw
2,9,15,2,3,10,6,6,9,8,18,5,2,3,1,2,2,2,10,11,8,8,41,55,41,14,3.83,1.5,0,0,0,1,0,0,0,Draw
1,9,17,11,7,18,3,3,3,5,9,0,1,0,2,1,2,0,2,2,3,0,27,75,15,17,4.0,2.0,0,0,1,0,0,0,0,Away
30,9,17,4,7,10,9,9,14,9,21,2,3,5,1,1,6,2,14,12,9,15,73,37,13,25,2.0,1.0,0,0,0,1,0,0,0,Draw
29,9,17,2,14,16,8,8,20,5,22,4,6,2,0,1,2,5,22,12,9,21,73,37,25,13,1.83,1.0,0,0,1,0,0,0,0,Home
29,9,15,6,7,12,6,6,10,9,16,0,3,1,2,2,3,1,6,5,4,5,37,49,61,37,2.66,1.66,0,0,1,0,0,0,0,Home
29,9,17,6,7,16,4,4,6,6,12,0,4,0,0,2,0,2,10,3,2,8,55,18,18,37,2.5,1.16,0,0,1,0,0,0,0,Home
27,9,17,1,10,10,9,9,21,7,21,7,6,3,0,2,1,6,28,7,6,23,49,61,37,13,3.0,0.83,0,0,0,0,1,0,0,Home
27,9,18,10,5,16,23,23,28,40,54,13,8,4,11,12,4,7,22,45,27,23,47,31,24,31,2.33,0.66,0,0,0,0,1,0,0,Away
25,9,20,1,7,10,31,31,76,39,76,15,24,4,3,12,3,16,73,43,15,57,66,66,33,11,3.5,2.0,0,0,0,0,0,1,0,Home
23,9,15,1,8,10,7,7,17,7,17,2,5,2,0,2,1,4,11,10,4,16,73,37,0,25,2.33,1.33,0,0,0,1,0,0,0,Home
23,9,13,5,1,16,7,7,13,19,19,4,4,1,2,6,1,0,16,19,10,7,55,55,33,44,2.16,1.33,0,0,0,1,0,0,0,Away
23,9,12,8,4,12,5,5,7,10,16,0,2,1,2,3,1,1,6,5,4,2,70,70,40,30,2.33,1.0,0,0,0,1,0,0,0,Home
